data;horario;n_da_ocorrencia;tipo_de_ocorrencia;km;trecho;sentido;tipo_de_acidente;automovel;bicicleta;caminhao;moto;onibus;outros;tracao_animal;transporte_de_cargas_especiais;trator_maquinas;utilitarios;ilesos;levemente_feridos;moderadamente_feridos;gravemente_feridos;mortos
06/09/2021;01:10:59;6;Acidente com VITIMA;282,000;BR-101/SC;Norte;Capotamento;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
06/09/2021;01:34:40;7;Acidente sem VITIMA;247,000;BR-101/SC;Norte;Saída de pista;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0
06/09/2021;08:27:49;41;Acidente sem VITIMA;334,000;BR-101/SC;Norte;Colisão - Transversal;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0
06/09/2021;11:40:03;64;Acidente com VITIMA;434,000;BR-101/SC;Sul;Colisão - Traseira;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0
06/09/2021;15:35:29;88;Acidente sem VITIMA;247,000;BR-101/SC;Norte;Colisão - Traseira;0;0;0;0;0;0;0;1;0;1;2;0;0;0;0
06/09/2021;19:12:52;112;Acidente com VITIMA;341,000;BR-101/SC;Sul;Colisão - Lateral;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0
06/09/2021;19:27:54;114;Acidente com VITIMA;417,000;BR-101/SC;Norte;Colisão - Frontal;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0
07/09/2021;01:22:50;5;Acidente sem VITIMA;308,000;BR-101/SC;Norte;Saída de pista;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
07/09/2021;05:32:31;13;Acidente com VITIMA;356,000;BR-101/SC;Sul;Saída de pista;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
07/09/2021;06:30:38;15;Acidente sem VITIMA;337,000;BR-101/SC;Sul;Choque Barreira;1;0;0;0;0;0;0;0;0;0;4;0;0;0;0
07/09/2021;11:50:49;36;Acidente sem VITIMA;381,000;BR-101/SC;Sul;Saída de pista;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
07/09/2021;12:22:19;37;Acidente sem VITIMA;336,000;BR-101/SC;Sul;Choque Barreira;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
07/09/2021;12:43:38;39;Acidente sem VITIMA;336,000;BR-101/SC;Sul;Choque Barreira;1;0;0;0;0;0;0;0;0;0;4;0;0;0;0
07/09/2021;14:49:57;44;Acidente sem VITIMA;305,000;BR-101/SC;Norte;Choque Barreira;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0
07/09/2021;16:25:41;47;Acidente com VITIMA;381,000;BR-101/SC;Sul;Saída de pista;1;0;0;0;0;0;0;0;0;0;2;1;0;0;0
07/09/2021;16:57:29;52;Acidente sem VITIMA;367,000;BR-101/SC;Sul;Choque Defensa;1;0;0;0;0;0;0;0;0;0;4;0;0;0;0
07/09/2021;17:35:31;53;Acidente sem VITIMA;414,000;BR-101/SC;Sul;Saída de pista;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
07/09/2021;17:43:08;54;Acidente com VITIMA;307,000;BR-101/SC;Sul;Choque Barreira;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
07/09/2021;18:38:08;57;Acidente sem VITIMA;423,000;BR-101/SC;Sul;Saída de pista;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
07/09/2021;21:58:50;71;Acidente com VITIMA;260,000;BR-101/SC;Norte;Saída de pista;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0
08/09/2021;05:38:20;7;Atropelamento;250,000;BR-101/SC;Norte;;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0
08/09/2021;16:31:59;75;Acidente sem VITIMA;294,000;BR-101/SC;Sul;Colisão - Traseira;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
08/09/2021;20:40:46;101;Acidente sem VITIMA;434,000;BR-101/SC;Sul;Atropelamento de Animal;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
08/09/2021;22:01:50;104;Acidente sem VITIMA;280,000;BR-101/SC;Sul;Saída de pista;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
09/09/2021;12:06:17;64;Atropelamento Fatal;411,000;BR-101/SC;Norte;Atropelamento - Usuário;1;0;0;0;0;0;0;0;0;0;2;0;0;0;1
09/09/2021;12:58:33;70;Acidente sem VITIMA;352,000;BR-101/SC;Ambos;Colisão - Lateral;1;0;0;0;0;0;0;1;0;0;3;0;0;0;0
09/09/2021;13:41:28;80;Acidente com VITIMA;253,000;BR-101/SC;Norte;Colisão - Transversal;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0
09/09/2021;14:30:08;85;Acidente sem VITIMA;458,000;BR-101/SC;Sul;Colisão - Traseira;1;0;0;0;0;0;0;0;0;1;2;0;0;0;0
09/09/2021;18:51:37;109;Acidente sem VITIMA;445,000;BR-101/SC;Sul;Choque Barreira;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
10/09/2021;02:48:23;11;Acidente sem VITIMA;396,000;BR-101/SC;Sul;Choque Defensa;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
10/09/2021;08:17:46;36;Acidente sem VITIMA;335,000;BR-101/SC;Sul;Outros;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
10/09/2021;08:51:12;44;Acidente sem VITIMA;338,000;BR-101/SC;Norte;Choque com objeto sobre a pista;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
10/09/2021;09:46:24;51;Acidente sem VITIMA;275,000;BR-101/SC;Sul;Choque com objeto sobre a pista;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
11/09/2021;05:08:41;17;Acidente sem VITIMA;381,000;BR-101/SC;Sul;Saída de pista;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0
11/09/2021;13:19:45;71;Acidente sem VITIMA;269,950;BR-101/SC;Sul;Saída de pista;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
11/09/2021;15:52:59;85;Acidente sem VITIMA;346,000;BR-101/SC;Norte;Saída de pista;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0
11/09/2021;16:56:38;89;Acidente sem VITIMA;327,000;BR-101/SC;Norte;Colisão - Traseira;1;0;0;1;0;0;0;0;0;0;2;0;0;0;0
11/09/2021;18:09:29;94;Acidente sem VITIMA;257,000;BR-101/SC;Sul;Queda de moto;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0
11/09/2021;21:37:07;110;Acidente sem VITIMA;351,000;BR-101/SC;Sul;Saída de pista;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
12/09/2021;05:55:40;14;Acidente sem VITIMA;377,000;BR-101/SC;Sul;Saída de pista;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0
12/09/2021;16:37:56;80;Acidente com VITIMA;414,000;BR-101/SC;Norte;Capotamento;1;0;0;0;0;0;0;0;0;0;1;0;3;0;0
13/09/2021;07:28:06;29;Acidente com VITIMA;344,000;BR-101/SC;Norte;Colisão - Lateral;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0
13/09/2021;19:37:43;152;Acidente sem VITIMA;412,000;BR-101/SC;Norte;Atropelamento de Animal;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
13/09/2021;23:20:23;170;Acidente sem VITIMA;405,000;BR-101/SC;Norte;Colisão - Traseira;1;0;0;0;0;0;0;0;0;1;5;0;0;0;0
14/09/2021;02:42:43;5;Acidente sem VITIMA;343,000;BR-101/SC;Sul;Saída de pista;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
14/09/2021;10:01:42;49;Acidente sem VITIMA;359,000;BR-101/SC;Norte;Colisão - Traseira;2;0;0;0;0;0;0;0;0;0;4;1;0;0;0
14/09/2021;11:06:15;55;Acidente com VITIMA;401,000;BR-101/SC;Norte;Colisão - Lateral;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0
15/09/2021;01:46:13;5;Acidente com VITIMA;381,300;BR-101/SC;Sul;Saída de pista;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
15/09/2021;02:20:38;7;Acidente sem VITIMA;437,000;BR-101/SC;Norte;Saída de pista;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
15/09/2021;03:27:01;10;Acidente sem VITIMA;348,000;BR-101/SC;Sul;Colisão - Lateral;1;0;0;0;0;0;0;1;0;0;2;0;0;0;0
15/09/2021;08:26:45;37;Acidente sem VITIMA;296,000;BR-101/SC;Norte;Saída de pista;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
15/09/2021;14:49:57;98;Acidente sem VITIMA;245,000;BR-101/SC;Norte;Colisão - Lateral;1;0;1;0;0;0;0;0;0;0;2;0;0;0;0
15/09/2021;23:58:29;142;Acidente sem VITIMA;383,000;BR-101/SC;Norte;Saída de pista;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
16/09/2021;05:24:18;19;Acidente sem VITIMA;442,000;BR-101/SC;Norte;Colisão - Lateral;0;0;0;0;0;0;0;1;0;1;3;0;0;0;0
16/09/2021;06:19:42;22;Acidente com VITIMA;411,000;BR-101/SC;Sul;Capotamento;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
16/09/2021;13:25:46;93;Acidente sem VITIMA;335,000;BR-101/SC;Sul;Outros;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
16/09/2021;16:57:44;117;Acidente sem VITIMA;258,800;BR-101/SC;Norte;Colisão - Lateral;1;0;0;0;0;0;0;1;0;0;2;0;0;0;0
16/09/2021;18:59:13;124;Acidente sem VITIMA;403,000;BR-101/SC;Sul;Colisão - Lateral;1;0;0;0;0;0;0;0;0;1;2;0;0;0;0
17/09/2021;07:03:31;12;Acidente sem VITIMA;264,000;BR-101/SC;Norte;Capotamento;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
17/09/2021;09:38:54;47;Acidente sem VITIMA;353,000;BR-101/SC;Norte;Choque Defensa;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
17/09/2021;09:38:15;48;Acidente sem VITIMA;331,000;BR-101/SC;Norte;Queda de moto;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
17/09/2021;12:31:17;65;Acidente sem VITIMA;350,000;BR-101/SC;Sul;Choque - Poste;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
17/09/2021;15:31:39;85;Acidente sem VITIMA;271,000;BR-101/SC;Sul;Saída de pista;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
17/09/2021;16:41:23;91;Acidente sem VITIMA;335,000;BR-101/SC;Sul;Saída de pista;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
17/09/2021;17:50:46;97;Acidente sem VITIMA;252,000;BR-101/SC;Norte;Saída de pista;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
17/09/2021;18:00:21;98;Acidente sem VITIMA;332,000;BR-101/SC;Sul;Colisão - Lateral;2;0;0;0;0;0;0;0;0;0;3;0;0;0;0
17/09/2021;18:40:05;108;Acidente sem VITIMA;351,000;BR-101/SC;Sul;Colisão - Traseira;1;0;0;0;0;0;0;0;0;1;3;0;0;0;0
17/09/2021;21:30:25;126;Acidente sem VITIMA;464,000;BR-101/SC;Norte;;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
17/09/2021;23:13:47;132;Acidente sem VITIMA;403,000;BR-101/SC;Norte;Atropelamento de Animal;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
18/09/2021;00:30:27;3;Acidente sem VITIMA;399,000;BR-101/SC;Norte;Saída de pista;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
18/09/2021;07:14:07;25;Acidente sem VITIMA;346,000;BR-101/SC;Norte;Saída de pista;1;0;0;0;0;0;0;1;0;0;6;0;0;0;0
18/09/2021;08:57:11;32;Acidente sem VITIMA;459,000;BR-101/SC;Sul;Colisão - Traseira;2;0;0;0;0;0;0;0;0;0;7;0;0;0;0
18/09/2021;12:42:19;49;Acidente sem VITIMA;429,000;BR-101/SC;Sul;Choque Barreira;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
18/09/2021;22:32:14;90;Acidente sem VITIMA;273,000;BR-101/SC;Norte;Saída de pista;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
18/09/2021;23:32:38;93;Acidente com VITIMA;292,000;BR-101/SC;Norte;Saída de pista;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
19/09/2021;01:34:48;5;Acidente sem VITIMA;365,350;BR-101/SC;Norte;Saída de pista;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
19/09/2021;02:44:10;11;Acidente sem VITIMA;404,000;BR-101/SC;Sul;;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
19/09/2021;02:11:19;15;Acidente sem VITIMA;308,000;BR-101/SC;Norte;Colisão - Traseira;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
19/09/2021;03:07:28;16;Acidente sem VITIMA;358,520;BR-101/SC;Norte;Saída de pista;1;0;0;0;0;0;0;0;0;0;4;0;0;0;0
19/09/2021;11:00:52;51;Acidente sem VITIMA;293,000;BR-101/SC;Sul;Saída de pista;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
19/09/2021;11:09:25;52;Acidente com VITIMA;393,000;BR-101/SC;Norte;;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
19/09/2021;15:15:12;73;Acidente sem VITIMA;379,000;BR-101/SC;Sul;Colisão - Traseira;2;0;0;0;0;0;0;0;0;0;3;0;0;0;0
19/09/2021;19:16:57;93;Acidente sem VITIMA;328,000;BR-101/SC;Norte;Colisão - Traseira;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0
19/09/2021;22:02:04;110;Acidente sem VITIMA;407,000;BR-101/SC;Norte;Colisão - Traseira;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0
20/09/2021;00:27:01;2;Acidente com VITIMA;434,000;BR-101/SC;Sul;Colisão - Traseira;2;0;0;0;0;0;0;0;0;0;3;2;0;0;0
20/09/2021;09:07:58;48;Acidente com VITIMA;366,700;BR-101/SC;Sul;Colisão - Lateral;2;0;0;0;0;0;0;0;0;0;1;4;0;0;0
20/09/2021;12:35:38;88;Acidente sem VITIMA;298,000;BR-101/SC;Sul;Colisão - Traseira;2;0;0;0;0;0;0;0;0;0;3;0;0;0;0
20/09/2021;12:36:01;89;Acidente sem VITIMA;328,000;BR-101/SC;Sul;Colisão - Traseira;1;0;0;0;0;0;0;0;0;1;2;0;0;0;0
20/09/2021;12:56:40;90;Acidente com VITIMA;328,000;BR-101/SC;Sul;Colisão - Traseira;2;0;0;0;0;0;0;0;0;0;4;1;0;0;0
20/09/2021;15:07:20;109;Acidente sem VITIMA;331,000;BR-101/SC;Sul;Colisão - Traseira;3;0;0;0;0;0;0;0;0;0;4;0;0;0;0
20/09/2021;15:09:47;110;Acidente sem VITIMA;336,000;BR-101/SC;Sul;Colisão - Traseira;2;0;0;0;0;0;0;0;0;0;4;0;0;0;0
20/09/2021;16:07:34;118;Acidente sem VITIMA;334,000;BR-101/SC;Sul;Colisão - Traseira;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0
20/09/2021;16:47:15;123;Acidente sem VITIMA;336,000;BR-101/SC;Sul;Colisão - Traseira;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0
20/09/2021;17:52:08;129;Acidente sem VITIMA;400,000;BR-101/SC;Sul;Engavetamento;3;0;0;0;0;0;0;0;0;0;4;0;0;0;0
20/09/2021;18:14:54;133;Acidente sem VITIMA;336,000;BR-101/SC;Sul;Engavetamento;5;0;0;0;0;0;0;0;0;0;13;0;0;0;0
20/09/2021;21:48:43;155;Acidente sem VITIMA;387,500;BR-101/SC;Sul;Saída de pista;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
21/09/2021;07:47:20;26;Acidente sem VITIMA;278,000;BR-101/SC;Sul;Atropelamento de Animal;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
22/09/2021;12:17:54;76;Acidente sem VITIMA;255,000;BR-101/SC;Norte;Colisão - Traseira;1;0;0;0;0;0;0;1;0;0;3;0;0;0;0
22/09/2021;18:53:49;124;Acidente sem VITIMA;464,000;BR-101/SC;Norte;Saída de pista;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
22/09/2021;20:10:04;140;Acidente sem VITIMA;352,000;BR-101/SC;Sul;Saída de pista;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
22/09/2021;22:18:11;157;Acidente sem VITIMA;406,300;BR-101/SC;Norte;Colisão - Traseira;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0
22/09/2021;22:27:08;159;Acidente sem VITIMA;408,000;BR-101/SC;Sul;Choque Barreira;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
22/09/2021;23:18:32;164;Acidente sem VITIMA;359,000;BR-101/SC;Norte;Colisão - Frontal;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0
23/09/2021;01:09:44;6;Acidente sem VITIMA;345,000;BR-101/SC;Norte;Saída de pista;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
23/09/2021;01:42:18;10;Acidente sem VITIMA;360,000;BR-101/SC;Sul;Colisão - Traseira;0;0;0;0;0;0;0;2;0;0;3;0;0;0;0
23/09/2021;07:45:03;44;Acidente sem VITIMA;277,000;BR-101/SC;Sul;Saída de pista;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
23/09/2021;11:49:51;91;Acidente sem VITIMA;404,000;BR-101/SC;Norte;Queda de moto;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0
23/09/2021;14:28:58;116;Acidente com VITIMA;445,000;BR-101/SC;Sul;Queda de moto;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0
23/09/2021;19:04:43;156;Acidente sem VITIMA;451,000;BR-101/SC;Norte;Choque com objeto sobre a pista;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
24/09/2021;00:58:07;2;Acidente sem VITIMA;257,000;BR-101/SC;Norte;Saída de pista;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
24/09/2021;12:03:06;81;Acidente sem VITIMA;334,000;BR-101/SC;Ambos;Colisão - Traseira;2;0;0;0;0;0;0;0;0;0;3;0;0;0;0
24/09/2021;16:41:23;115;Acidente sem VITIMA;340,000;BR-101/SC;Norte;Colisão - Traseira;2;0;0;0;0;0;0;0;0;0;3;0;0;0;0
24/09/2021;19:53:12;140;Acidente sem VITIMA;264,000;BR-101/SC;Sul;Saída de pista;1;0;0;0;0;0;0;0;0;0;4;0;0;0;0
24/09/2021;21:57:58;162;Acidente sem VITIMA;375,000;BR-101/SC;Norte;Saída de pista;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
25/09/2021;01:23:18;8;Acidente sem VITIMA;374,000;BR-101/SC;Norte;Saída de pista;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0
25/09/2021;02:40:48;13;Acidente sem VITIMA;407,000;BR-101/SC;Sul;Saída de pista;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
25/09/2021;03:36:00;14;Acidente com VITIMA;277,000;BR-101/SC;Norte;Queda de moto;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
25/09/2021;03:46:01;15;Acidente sem VITIMA;359,000;BR-101/SC;Norte;Saída de pista;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
25/09/2021;03:47:08;16;Acidente com VITIMA;366,000;BR-101/SC;Norte;Colisão - Traseira;2;0;0;1;0;0;0;0;0;0;2;2;0;0;0
25/09/2021;05:47:28;21;Acidente sem VITIMA;374,000;BR-101/SC;Sul;Saída de pista;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
25/09/2021;09:19:04;42;Acidente com VITIMA;287,000;BR-101/SC;Sul;Colisão - Lateral;1;0;0;0;0;0;0;1;0;0;3;1;0;0;0
25/09/2021;14:10:46;80;Acidente com VITIMA;277,000;BR-101/SC;Sul;Colisão - Transversal;1;0;0;1;0;0;0;0;0;0;1;0;0;1;0
25/09/2021;19:13:53;106;Acidente com VITIMA;384,000;BR-101/SC;Norte;Saída de pista;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
25/09/2021;19:23:45;108;Acidente com VITIMA;344,000;BR-101/SC;Norte;Queda de moto;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
25/09/2021;23:53:22;126;Acidente sem VITIMA;403,000;BR-101/SC;Norte;Saída de pista;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
26/09/2021;04:35:37;8;Acidente sem VITIMA;451,000;BR-101/SC;Norte;Saída de pista;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
26/09/2021;11:28:18;41;Acidente sem VITIMA;333,000;BR-101/SC;Ambos;Queda de moto;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
26/09/2021;11:33:56;42;Acidente sem VITIMA;333,000;BR-101/SC;Norte;Colisão - Frontal;2;0;0;0;0;0;0;0;0;0;4;0;0;0;0
26/09/2021;19:13:05;90;Acidente com VITIMA;318,000;BR-101/SC;Sul;Colisão - Traseira;2;0;0;0;0;0;0;0;0;0;6;0;1;0;0
26/09/2021;20:25:00;97;Acidente com VITIMA;378,000;BR-101/SC;Sul;Saída de pista;2;0;0;0;0;0;0;0;0;0;1;0;1;0;0
26/09/2021;21:43:42;111;Acidente sem VITIMA;279,000;BR-101/SC;Sul;Capotamento;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
27/09/2021;04:09:37;11;Acidente sem VITIMA;320,000;BR-101/SC;Norte;Colisão - Traseira;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0
27/09/2021;07:34:25;35;Atropelamento;444,000;BR-101/SC;Sul;Atropelamento - Usuário;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0
27/09/2021;08:24:06;49;Acidente sem VITIMA;336,000;BR-101/SC;Sul;Colisão - Lateral;1;0;0;1;0;0;0;0;0;0;3;0;0;0;0
27/09/2021;09:04:43;57;Acidente sem VITIMA;272,000;BR-101/SC;Sul;Colisão - Traseira;2;0;0;0;0;0;0;0;0;0;5;0;0;0;0
27/09/2021;09:56:08;61;Acidente com VITIMA;335,000;BR-101/SC;Sul;Capotamento;1;0;0;0;0;0;0;0;0;1;2;0;1;0;0
27/09/2021;21:20:19;153;Acidente sem VITIMA;390,000;BR-101/SC;Sul;Colisão - Traseira;1;0;0;0;0;0;0;1;0;0;4;0;0;0;0
28/09/2021;18:39:49;123;Acidente sem VITIMA;296,000;BR-101/SC;Norte;Colisão - Traseira;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0
28/09/2021;23:29:23;145;Acidente com VITIMA;293,000;BR-101/SC;Norte;Queda de moto;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
29/09/2021;10:19:13;58;Acidente sem VITIMA;435,000;BR-101/SC;Norte;Colisão - Traseira;2;0;0;0;0;0;0;0;0;0;3;0;0;0;0
29/09/2021;11:56:34;68;Acidente com VITIMA;345,000;BR-101/SC;Sul;Colisão - Lateral;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0
29/09/2021;12:00:15;69;Acidente sem VITIMA;280,000;BR-101/SC;Sul;Colisão - Traseira;3;0;0;0;0;0;0;0;0;0;3;0;0;0;0
29/09/2021;12:39:11;73;Acidente sem VITIMA;331,000;BR-101/SC;Norte;Colisão - Lateral;1;0;0;1;0;0;0;0;0;0;2;0;0;0;0
29/09/2021;12:55:57;76;Acidente sem VITIMA;458,000;BR-101/SC;Sul;Capotamento;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
29/09/2021;13:20:08;80;Acidente sem VITIMA;253,000;BR-101/SC;Sul;Tombamento;0;0;1;0;0;0;0;0;0;1;2;0;0;0;0
29/09/2021;18:00:02;105;Acidente sem VITIMA;333,000;BR-101/SC;Sul;Colisão - Lateral;1;0;0;0;0;0;0;0;0;1;4;0;0;0;0
29/09/2021;18:47:17;106;Acidente sem VITIMA;289,000;BR-101/SC;Norte;Saída de pista;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
29/09/2021;21:49:22;119;Acidente com VITIMA;277,000;BR-101/SC;Norte;Saída de pista;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0
29/09/2021;23:14:54;122;Acidente sem VITIMA;405,000;BR-101/SC;Norte;Colisão - Traseira;1;0;0;0;0;0;0;0;0;1;5;0;0;0;0
30/09/2021;07:01:32;12;Acidente sem VITIMA;272,000;BR-101/SC;Norte;Capotamento;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0
30/09/2021;17:29:02;76;Acidente sem VITIMA;328,000;BR-101/SC;Sul;Colisão - Traseira;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0
30/09/2021;19:14:37;100;Acidente com VITIMA;430,000;BR-101/SC;Sul;Colisão - Traseira;2;0;0;0;0;0;0;0;0;0;2;0;1;0;0
30/09/2021;20:49:09;105;Acidente com VITIMA;355,000;BR-101/SC;Norte;Queda de moto;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0
01/10/2021;06:29:47;15;Acidente sem VITIMA;355,000;BR-101/SC;Sul;Saída de pista;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
01/10/2021;09:02:49;39;Acidente com VITIMA;414,000;BR-101/SC;Norte;Saída de pista;1;0;0;0;0;0;0;0;0;0;3;1;0;0;0
01/10/2021;14:57:39;96;Acidente sem VITIMA;311,000;BR-101/SC;Norte;Colisão - Lateral;1;0;0;0;0;0;0;0;0;1;4;0;0;0;0
01/10/2021;23:51:53;148;Acidente sem VITIMA;401,000;BR-101/SC;Ambos;Colisão - Lateral;1;0;0;0;0;0;0;1;0;0;2;0;0;0;0
02/10/2021;03:09:38;11;Acidente sem VITIMA;331,000;BR-101/SC;Norte;Tombamento;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
02/10/2021;04:48:57;20;Acidente com VITIMA;323,000;BR-101/SC;Sul;Queda de moto;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
02/10/2021;11:19:54;57;Acidente com VITIMA;342,000;BR-101/SC;Norte;Colisão - Traseira;2;0;0;0;0;0;0;0;0;0;1;0;1;0;0
02/10/2021;19:25:25;99;Acidente sem VITIMA;348,000;BR-101/SC;Sul;Choque Barreira;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
03/10/2021;13:32:14;54;Acidente com VITIMA;280,000;BR-101/SC;Sul;Choque com veículo no acostamento;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0
03/10/2021;20:07:48;90;Acidente sem VITIMA;463,000;BR-101/SC;Norte;Saída de pista;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
03/10/2021;20:32:21;93;Acidente com VITIMA;434,000;BR-101/SC;Sul;Colisão - Lateral;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0
03/10/2021;22:02:47;99;Acidente sem VITIMA;437,000;BR-101/SC;Sul;Colisão - Lateral;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0
04/10/2021;12:04:48;123;Acidente com VITIMA;423,000;BR-101/SC;Norte;Colisão - Lateral;2;0;0;0;0;0;0;0;0;0;1;1;0;0;0
04/10/2021;17:00:55;143;Acidente sem VITIMA;330,000;BR-101/SC;Sul;Colisão - Traseira;1;0;1;0;0;0;0;0;0;0;2;0;0;0;0
06/10/2021;13:24:22;85;Acidente sem VITIMA;284,000;BR-101/SC;Sul;Tombamento;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
06/10/2021;18:40:15;119;Acidente sem VITIMA;414,000;BR-101/SC;Norte;Colisão - Lateral;1;0;0;0;0;0;0;1;0;0;2;0;0;0;0
06/10/2021;18:40:18;120;Atropelamento;350,000;BR-101/SC;Norte;Atropelamento - Morador/Trabalhador/Estudante;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
